下料批次,零件,面料,零件外轮廓线坐标
L0005,s000011,M0005,"[[55.43000, 851.37000], [64.93000, 851.09000], [76.74000, 850.79000], [88.63000, 850.48000], [100.43000, 850.09000], [106.63000, 849.88000], [112.24000, 849.68000], [124.13000, 849.29000], [135.93000, 848.79000], [147.84000, 848.38000], [157.84000, 847.88000], [159.63000, 847.88000], [171.43000, 847.29000], [178.54000, 846.98000], [185.63000, 846.59000], [192.74000, 846.18000], [195.04000, 846.09000], [199.84000, 845.68000], [206.93000, 845.18000], [213.54000, 844.68000], [214.04000, 844.59000], [221.13000, 843.98000], [225.83000, 843.48000], [230.54000, 842.98000], [232.04000, 842.79000], [232.83000, 842.68000], [237.54000, 841.98000], [242.24000, 841.29000], [246.93000, 840.48000], [247.63000, 840.29000], [251.54000, 839.59000], [256.24000, 838.68000], [263.24000, 837.38000], [294.24000, 830.88000], [340.63000, 820.59000], [341.43000, 817.38000], [343.54000, 819.88000], [410.54000, 804.79000], [490.54000, 786.98000], [520.04000, 780.58000], [549.54000, 774.69000], [587.64000, 767.58000], [606.83000, 764.48000], [624.64000, 761.88000], [625.74000, 758.79000], [627.54000, 761.58000], [650.83000, 759.19000], [675.54000, 757.29000], [725.04000, 754.38000], [783.04000, 751.58000], [795.43000, 751.08000], [810.93000, 750.48000], [826.43000, 749.88000], [840.93000, 749.29000], [842.04000, 749.19000], [857.54000, 748.58000], [873.04000, 747.88000], [885.54000, 747.29000], [975.74000, 743.58000], [1053.43000, 740.19000], [1093.33000, 738.69000], [1094.74000, 735.69000], [1096.33000, 738.58000], [1130.33000, 738.47000], [1165.83000, 738.88000], [1236.93000, 739.97000], [1236.93000, 483.37000], [1151.83000, 483.18000], [1123.24000, 483.28000], [1096.04000, 483.07000], [1094.54000, 486.07000], [1093.13000, 483.07000], [1049.93000, 481.37000], [1005.33000, 479.18000], [916.04000, 474.48000], [729.63000, 466.98000], [627.43000, 461.79000], [625.74000, 464.58000], [624.43000, 461.58000], [617.04000, 460.79000], [615.04000, 460.58000], [612.64000, 460.19000], [612.54000, 460.19000], [611.04000, 459.88000], [610.04000, 459.69000], [609.04000, 459.38000], [608.33000, 459.19000], [608.14000, 459.08000], [607.14000, 458.69000], [606.24000, 458.19000], [605.33000, 457.79000], [605.04000, 457.58000], [604.54000, 457.19000], [602.33000, 455.88000], [601.83000, 455.58000], [600.24000, 454.48000], [598.04000, 453.08000], [595.93000, 451.69000], [593.83000, 450.38000], [591.64000, 448.98000], [589.93000, 447.79000], [589.54000, 447.58000], [587.33000, 446.29000], [585.24000, 444.88000], [583.83000, 444.19000], [583.83000, 444.19000], [581.64000, 442.98000], [579.33000, 441.88000], [577.54000, 440.98000], [568.43000, 438.08000], [565.04000, 437.29000], [560.83000, 436.29000], [559.13000, 435.88000], [556.54000, 435.29000], [552.33000, 434.38000], [548.04000, 433.58000], [543.74000, 432.79000], [540.33000, 432.08000], [508.74000, 424.19000], [501.13000, 422.19000], [493.04000, 419.98000], [491.74000, 419.58000], [486.04000, 418.08000], [480.43000, 416.38000], [477.33000, 415.48000], [476.63000, 415.29000], [472.93000, 414.08000], [469.24000, 412.88000], [465.43000, 411.69000], [461.74000, 410.48000], [454.54000, 408.08000], [452.43000, 407.38000], [443.24000, 404.19000], [434.04000, 400.88000], [431.83000, 400.08000], [424.74000, 397.58000], [415.63000, 394.19000], [409.33000, 391.79000], [406.43000, 390.69000], [397.33000, 387.19000], [391.83000, 385.08000], [386.83000, 383.08000], [386.33000, 382.88000], [382.74000, 381.38000], [379.13000, 379.88000], [375.54000, 378.38000], [371.93000, 376.88000], [368.33000, 375.29000], [367.63000, 375.08000], [359.33000, 371.38000], [350.43000, 367.38000], [348.63000, 366.69000], [341.43000, 363.48000], [332.43000, 359.58000], [323.43000, 355.69000], [314.54000, 351.79000], [307.33000, 348.58000], [307.33000, 351.79000], [307.43000, 355.58000], [307.54000, 359.48000], [307.63000, 363.38000], [307.74000, 367.29000], [307.74000, 371.19000], [307.83000, 375.08000], [307.83000, 376.19000], [307.83000, 378.88000], [307.93000, 382.79000], [307.93000, 386.69000], [307.93000, 390.58000], [307.93000, 394.48000], [307.93000, 398.38000], [307.83000, 402.19000], [307.83000, 403.58000], [307.74000, 406.08000], [307.63000, 408.48000], [307.54000, 409.19000], [307.54000, 409.98000], [307.33000, 411.58000], [307.24000, 413.08000], [307.04000, 414.79000], [306.74000, 416.98000], [306.13000, 420.79000], [305.83000, 422.69000], [305.54000, 424.58000], [305.13000, 426.88000], [304.74000, 429.19000], [304.43000, 430.58000], [304.24000, 431.48000], [303.74000, 433.79000], [303.13000, 435.98000], [302.54000, 438.29000], [302.54000, 438.29000], [301.83000, 440.48000], [301.13000, 442.69000], [300.63000, 444.19000], [300.04000, 445.58000], [299.93000, 445.79000], [299.33000, 446.98000], [298.63000, 448.38000], [298.13000, 449.29000], [297.93000, 449.79000], [297.13000, 451.08000], [296.24000, 452.38000], [296.04000, 452.79000], [295.43000, 453.69000], [294.43000, 454.98000], [293.54000, 456.19000], [292.54000, 457.38000], [291.54000, 458.58000], [291.04000, 459.19000], [290.04000, 460.38000], [288.43000, 462.08000], [286.83000, 463.79000], [286.33000, 464.29000], [285.74000, 464.79000], [284.54000, 465.88000], [283.43000, 466.88000], [282.24000, 467.88000], [281.04000, 468.88000], [280.43000, 469.38000], [278.63000, 470.88000], [277.33000, 471.79000], [277.33000, 471.79000], [276.04000, 472.58000], [274.74000, 473.48000], [273.43000, 474.19000], [273.43000, 474.29000], [272.04000, 474.98000], [270.63000, 475.69000], [269.24000, 476.29000], [266.33000, 477.58000], [259.24000, 480.48000], [246.04000, 485.48000], [245.54000, 488.79000], [243.24000, 486.29000], [190.84000, 497.48000], [5.63000, 528.58000], [11.13000, 548.48000], [15.63000, 567.08000], [18.84000, 567.98000], [16.24000, 569.98000], [19.34000, 586.19000], [22.24000, 603.88000], [27.43000, 639.38000], [31.93000, 674.98000], [35.63000, 709.19000], [38.84000, 710.29000], [35.93000, 712.08000], [36.63000, 719.98000], [39.63000, 720.98000], [37.04000, 722.88000], [38.54000, 728.58000], [41.84000, 729.48000], [39.24000, 731.48000], [41.43000, 743.69000], [43.54000, 757.48000], [47.34000, 784.98000], [54.04000, 840.18000], [57.13000, 841.29000], [54.34000, 843.09000], [55.43000, 851.37000]]"
L0005,s000012,M0005,"[[660.84000, 57.59000], [660.84000, 16.50000], [52.34000, 16.51000], [5.05000, 37.20000], [51.74000, 57.59000], [660.84000, 57.59000]]"
L0005,s000013,M0005,"[[2526.17000, 1594.98000], [2526.17000, 1553.90000], [1917.67000, 1553.91000], [1870.38000, 1574.60000], [1917.07000, 1594.98000], [2526.17000, 1594.98000]]"
L0005,s000014,M0005,"[[2310.54000, 935.15000], [2310.54000, 1124.35000], [2434.14000, 1124.15000], [2435.64000, 1121.25000], [2437.04000, 1124.15000], [2495.04000, 1124.85000], [2581.83000, 1126.46000], [2638.33000, 1127.85000], [2693.04000, 1128.85000], [2749.74000, 1130.65000], [2802.04000, 1132.56000], [2869.83000, 1136.06000], [2916.43000, 1138.46000], [2918.04000, 1135.65000], [2919.43000, 1138.65000], [2965.33000, 1141.96000], [3012.54000, 1145.75000], [3066.33000, 1150.96000], [3128.74000, 1156.96000], [3202.33000, 1164.96000], [3247.54000, 1170.06000], [3251.43000, 1160.65000], [3255.54000, 1153.15000], [3256.43000, 1151.96000], [3257.54000, 1150.35000], [3258.74000, 1148.75000], [3259.93000, 1147.25000], [3260.14000, 1146.96000], [3261.14000, 1145.85000], [3262.43000, 1144.35000], [3262.74000, 1144.06000], [3263.83000, 1143.06000], [3264.64000, 1142.25000], [3265.54000, 1141.46000], [3265.64000, 1141.35000], [3266.14000, 1140.96000], [3266.74000, 1140.56000], [3267.33000, 1140.06000], [3268.64000, 1139.15000], [3268.93000, 1138.96000], [3270.64000, 1137.96000], [3271.64000, 1137.35000], [3271.83000, 1137.25000], [3272.24000, 1137.06000], [3272.93000, 1136.65000], [3273.64000, 1136.35000], [3275.43000, 1135.56000], [3277.14000, 1134.75000], [3278.14000, 1134.35000], [3278.93000, 1134.15000], [3280.83000, 1133.56000], [3281.74000, 1133.25000], [3282.64000, 1132.96000], [3284.54000, 1132.56000], [3286.04000, 1132.15000], [3293.33000, 1131.15000], [3299.14000, 1130.65000], [3300.33000, 1127.56000], [3302.04000, 1130.46000], [3324.64000, 1129.15000], [3437.33000, 1117.06000], [3437.43000, 1108.75000], [3434.43000, 1107.25000], [3437.43000, 1105.75000], [3437.43000, 1098.06000], [3437.54000, 1069.25000], [3437.33000, 1050.06000], [3437.83000, 1031.46000], [3434.93000, 1029.85000], [3437.93000, 1028.46000], [3438.83000, 1008.25000], [3440.74000, 980.15000], [3442.64000, 957.45000], [3439.74000, 955.65000], [3442.83000, 954.45000], [3444.33000, 937.65000], [3445.54000, 924.65000], [3446.93000, 914.86000], [3403.54000, 905.45000], [3398.04000, 904.45000], [3391.14000, 903.25000], [3384.24000, 902.06000], [3383.83000, 901.95000], [3377.33000, 900.86000], [3370.43000, 899.75000], [3364.04000, 898.75000], [3363.54000, 898.75000], [3356.54000, 897.75000], [3349.64000, 896.75000], [3342.64000, 895.86000], [3342.64000, 895.86000], [3321.24000, 893.56000], [3316.54000, 893.36000], [3292.43000, 893.36000], [3268.33000, 893.65000], [3261.83000, 893.86000], [3260.43000, 896.86000], [3258.83000, 893.95000], [3216.33000, 895.56000], [3214.93000, 898.56000], [3213.33000, 895.75000], [3129.54000, 902.95000], [3078.04000, 907.15000], [3031.24000, 910.45000], [2980.74000, 913.75000], [2919.43000, 916.65000], [2918.04000, 919.65000], [2916.54000, 916.75000], [2846.14000, 920.06000], [2773.64000, 923.15000], [2686.74000, 926.56000], [2617.93000, 929.06000], [2551.43000, 931.45000], [2473.33000, 934.56000], [2437.04000, 935.15000], [2435.54000, 938.15000], [2434.04000, 935.15000], [2310.54000, 935.15000]]"
L0005,s000015,M0005,"[[7769.55000, 58.70000], [7762.26000, 34.90000], [7480.55000, 125.62000], [7488.55000, 149.20000], [7769.55000, 58.70000]]"
L0005,s000016,M0005,"[[1671.05000, 1402.07000], [1683.25000, 1433.36000], [1700.55000, 1429.65000], [1701.55000, 1426.47000], [1703.55000, 1429.27000], [1715.75000, 1428.15000], [1734.65000, 1427.27000], [1753.25000, 1426.86000], [1777.44000, 1426.77000], [1806.94000, 1426.77000], [1841.65000, 1426.65000], [1847.65000, 1371.97000], [1842.25000, 1371.97000], [1835.55000, 1371.97000], [1828.84000, 1371.97000], [1822.15000, 1371.97000], [1815.44000, 1371.97000], [1808.75000, 1371.97000], [1805.94000, 1371.97000], [1802.05000, 1371.97000], [1795.25000, 1371.97000], [1788.55000, 1371.97000], [1781.84000, 1371.97000], [1778.44000, 1371.97000], [1775.15000, 1371.97000], [1768.44000, 1371.97000], [1761.75000, 1372.07000], [1755.34000, 1372.07000], [1755.05000, 1372.07000], [1751.05000, 1372.17000], [1748.34000, 1372.17000], [1745.65000, 1372.27000], [1744.84000, 1372.27000], [1742.94000, 1372.47000], [1741.65000, 1372.57000], [1740.34000, 1372.67000], [1738.94000, 1372.86000], [1738.25000, 1372.97000], [1737.65000, 1373.07000], [1735.05000, 1373.47000], [1732.34000, 1373.97000], [1729.75000, 1374.47000], [1728.25000, 1374.77000], [1727.15000, 1375.07000], [1724.55000, 1375.67000], [1721.94000, 1376.36000], [1719.34000, 1377.17000], [1718.55000, 1377.36000], [1716.75000, 1377.97000], [1714.25000, 1378.86000], [1711.75000, 1379.86000], [1710.05000, 1380.47000], [1709.25000, 1380.86000], [1706.84000, 1381.97000], [1704.34000, 1383.07000], [1701.94000, 1384.27000], [1686.34000, 1392.86000], [1671.05000, 1402.07000]]"
L0005,s000017,M0005,"[[8348.34000, 5.01000], [8348.34000, 69.31000], [9086.23000, 69.31000], [9086.23000, 5.01000], [8348.34000, 5.01000]]"
L0005,s000018,M0005,"[[6578.26000, 1296.98000], [6578.26000, 1336.48000], [6767.86000, 1336.57000], [6767.96000, 1297.07000], [6578.26000, 1296.98000]]"
L0005,s000019,M0005,"[[11430.34000, 998.24000], [11430.34000, 1223.14000], [11501.44000, 1223.24000], [11536.94000, 1223.54000], [11571.04000, 1224.04000], [11572.54000, 1221.14000], [11574.04000, 1224.14000], [11622.54000, 1226.32000], [11672.54000, 1228.94000], [11797.23000, 1234.54000], [11878.13000, 1237.74000], [11956.73000, 1241.04000], [12039.94000, 1244.14000], [12041.54000, 1241.14000], [12042.84000, 1244.24000], [12084.23000, 1246.54000], [12140.54000, 1250.14000], [12197.23000, 1255.14000], [12236.63000, 1259.24000], [12276.04000, 1263.74000], [12325.44000, 1270.04000], [12372.04000, 1275.74000], [12375.63000, 1267.04000], [12379.84000, 1259.14000], [12381.04000, 1257.44000], [12381.94000, 1256.24000], [12382.84000, 1255.04000], [12383.13000, 1254.74000], [12383.54000, 1254.32000], [12384.23000, 1253.64000], [12384.94000, 1252.94000], [12385.73000, 1252.24000], [12387.23000, 1251.04000], [12387.73000, 1250.54000], [12389.63000, 1248.94000], [12390.84000, 1248.04000], [12392.04000, 1247.14000], [12393.34000, 1246.24000], [12393.63000, 1246.04000], [12394.13000, 1245.64000], [12395.04000, 1245.14000], [12395.94000, 1244.64000], [12396.73000, 1244.14000], [12399.04000, 1242.94000], [12400.73000, 1242.04000], [12401.34000, 1241.74000], [12403.54000, 1240.64000], [12405.94000, 1239.54000], [12406.04000, 1239.54000], [12408.23000, 1238.54000], [12410.54000, 1237.64000], [12411.54000, 1237.24000], [12417.13000, 1235.32000], [12421.44000, 1234.24000], [12422.34000, 1230.94000], [12424.34000, 1233.64000], [12435.84000, 1231.64000], [12448.94000, 1230.14000], [12472.23000, 1227.82000], [12533.44000, 1223.14000], [12594.73000, 1218.64000], [12595.13000, 1209.82000], [12592.23000, 1208.14000], [12595.23000, 1206.82000], [12597.73000, 1144.82000], [12598.84000, 1111.82000], [12595.94000, 1110.14000], [12598.94000, 1108.82000], [12601.04000, 1079.14000], [12603.54000, 1047.94000], [12610.54000, 966.34000], [12610.94000, 962.34000], [12608.13000, 960.64000], [12611.23000, 959.44000], [12612.04000, 951.04000], [12584.13000, 948.04000], [12582.34000, 950.84000], [12581.13000, 947.74000], [12563.73000, 945.84000], [12533.23000, 943.24000], [12502.63000, 941.44000], [12487.84000, 941.14000], [12473.04000, 941.04000], [12420.23000, 942.64000], [12418.94000, 945.64000], [12417.23000, 942.74000], [12340.13000, 948.84000], [12338.94000, 951.84000], [12337.23000, 949.14000], [12309.13000, 952.14000], [12259.54000, 957.14000], [12166.54000, 964.94000], [12084.94000, 972.44000], [12042.54000, 976.04000], [12041.23000, 979.04000], [12039.54000, 976.24000], [11987.34000, 979.24000], [11933.54000, 981.84000], [11807.34000, 987.24000], [11747.34000, 990.34000], [11687.34000, 993.24000], [11624.34000, 994.54000], [11573.84000, 996.24000], [11572.44000, 999.24000], [11570.94000, 996.24000], [11501.44000, 997.34000], [11430.34000, 998.24000]]"
L0005,s000020,M0005,"[[1164.71000, 1431.95000], [1164.21000, 1436.16000], [1163.61000, 1441.45000], [1163.51000, 1442.16000], [1163.01000, 1446.75000], [1162.71000, 1449.95000], [1162.61000, 1450.36000], [1162.51000, 1452.05000], [1162.42000, 1454.25000], [1162.32000, 1456.36000], [1162.32000, 1458.45000], [1162.32000, 1458.55000], [1162.32000, 1460.66000], [1162.42000, 1462.75000], [1162.61000, 1464.86000], [1162.82000, 1467.05000], [1162.92000, 1467.36000], [1163.11000, 1469.16000], [1163.32000, 1470.16000], [1163.51000, 1471.25000], [1163.61000, 1471.75000], [1163.71000, 1472.25000], [1164.01000, 1473.36000], [1164.21000, 1474.36000], [1164.51000, 1475.36000], [1164.71000, 1475.95000], [1164.82000, 1476.36000], [1165.21000, 1477.45000], [1165.61000, 1478.36000], [1166.01000, 1479.36000], [1166.71000, 1481.05000], [1166.82000, 1481.36000], [1167.71000, 1483.26000], [1168.71000, 1485.15000], [1169.21000, 1486.05000], [1169.82000, 1487.05000], [1170.32000, 1487.95000], [1170.92000, 1488.86000], [1171.51000, 1489.76000], [1172.11000, 1490.65000], [1172.11000, 1490.76000], [1172.71000, 1491.55000], [1173.32000, 1492.36000], [1174.01000, 1493.15000], [1174.71000, 1494.05000], [1175.32000, 1494.86000], [1175.51000, 1495.05000], [1176.11000, 1495.65000], [1177.51000, 1497.15000], [1179.11000, 1498.65000], [1179.51000, 1499.15000], [1181.42000, 1500.86000], [1183.01000, 1502.26000], [1183.71000, 1502.95000], [1184.61000, 1503.65000], [1186.21000, 1505.05000], [1187.92000, 1506.36000], [1189.61000, 1507.76000], [1191.32000, 1509.05000], [1192.71000, 1510.05000], [1193.01000, 1510.26000], [1194.71000, 1511.45000], [1196.51000, 1512.76000], [1198.32000, 1513.86000], [1200.01000, 1515.05000], [1201.92000, 1516.15000], [1202.32000, 1516.45000], [1203.71000, 1517.36000], [1205.51000, 1518.45000], [1207.32000, 1519.45000], [1209.21000, 1520.55000], [1211.11000, 1521.55000], [1212.32000, 1522.26000], [1212.92000, 1522.55000], [1214.82000, 1523.65000], [1216.71000, 1524.55000], [1218.61000, 1525.55000], [1220.51000, 1526.55000], [1222.42000, 1527.45000], [1224.42000, 1528.36000], [1225.61000, 1529.05000], [1227.21000, 1529.76000], [1230.21000, 1531.15000], [1233.11000, 1532.45000], [1236.01000, 1533.65000], [1239.01000, 1534.95000], [1239.32000, 1535.05000], [1240.92000, 1535.76000], [1242.92000, 1536.55000], [1244.92000, 1537.36000], [1246.92000, 1538.15000], [1251.92000, 1539.95000], [1253.32000, 1540.55000], [1256.92000, 1541.86000], [1261.92000, 1543.55000], [1267.01000, 1545.26000], [1267.42000, 1545.36000], [1272.11000, 1546.86000], [1277.21000, 1548.36000], [1282.32000, 1549.86000], [1283.51000, 1550.15000], [1287.51000, 1551.36000], [1292.61000, 1552.76000], [1297.82000, 1554.05000], [1299.82000, 1554.55000], [1302.92000, 1555.36000], [1308.11000, 1556.65000], [1313.32000, 1557.86000], [1316.11000, 1558.45000], [1318.51000, 1558.95000], [1323.71000, 1560.15000], [1328.92000, 1561.26000], [1332.61000, 1562.05000], [1334.21000, 1562.36000], [1339.42000, 1563.36000], [1344.61000, 1564.45000], [1349.92000, 1565.45000], [1355.11000, 1566.36000], [1358.42000, 1566.95000], [1360.42000, 1567.36000], [1365.61000, 1568.26000], [1370.92000, 1569.15000], [1376.21000, 1569.95000], [1381.42000, 1570.76000], [1384.42000, 1571.15000], [1386.71000, 1571.55000], [1392.01000, 1572.26000], [1397.32000, 1572.95000], [1402.61000, 1573.65000], [1407.92000, 1574.26000], [1408.92000, 1574.45000], [1432.92000, 1577.36000], [1456.42000, 1580.15000], [1495.21000, 1584.26000], [1497.01000, 1588.15000], [1534.71000, 1590.65000], [1568.01000, 1592.15000], [1601.32000, 1593.26000], [1659.11000, 1594.86000], [1725.01000, 1594.95000], [1859.71000, 1594.95000], [1868.32000, 1560.55000], [1891.11000, 1498.55000], [1913.42000, 1496.76000], [1934.01000, 1495.76000], [1917.71000, 1435.55000], [1865.11000, 1443.55000], [1864.11000, 1446.66000], [1862.21000, 1443.95000], [1829.21000, 1448.95000], [1808.82000, 1451.95000], [1789.82000, 1454.36000], [1788.71000, 1457.45000], [1786.92000, 1454.75000], [1765.92000, 1456.86000], [1754.82000, 1457.66000], [1752.11000, 1457.75000], [1748.82000, 1457.86000], [1745.42000, 1457.95000], [1743.51000, 1457.95000], [1742.11000, 1457.95000], [1738.82000, 1457.86000], [1735.51000, 1457.75000], [1734.51000, 1457.75000], [1732.11000, 1457.55000], [1728.82000, 1457.36000], [1725.51000, 1457.05000], [1716.61000, 1455.95000], [1709.21000, 1454.55000], [1707.01000, 1457.16000], [1706.42000, 1453.75000], [1700.11000, 1451.75000], [1692.92000, 1448.16000], [1686.11000, 1443.45000], [1681.01000, 1438.86000], [1677.82000, 1439.86000], [1679.01000, 1436.75000], [1675.61000, 1432.55000], [1671.92000, 1426.86000], [1668.51000, 1419.95000], [1666.42000, 1414.16000], [1663.11000, 1413.66000], [1665.61000, 1411.36000], [1664.71000, 1407.55000], [1663.82000, 1402.16000], [1662.61000, 1391.16000], [1662.32000, 1377.25000], [1662.61000, 1364.05000], [1659.71000, 1362.45000], [1662.71000, 1361.05000], [1663.71000, 1342.16000], [1620.92000, 1347.55000], [1577.21000, 1353.25000], [1573.92000, 1369.45000], [1576.51000, 1371.55000], [1573.32000, 1372.36000], [1571.42000, 1380.25000], [1568.92000, 1389.55000], [1563.32000, 1407.66000], [1560.11000, 1416.55000], [1557.11000, 1423.95000], [1559.21000, 1426.55000], [1555.92000, 1426.66000], [1552.61000, 1433.05000], [1548.11000, 1440.55000], [1546.92000, 1442.25000], [1546.01000, 1443.45000], [1545.11000, 1444.66000], [1544.61000, 1445.25000], [1544.51000, 1445.45000], [1543.82000, 1446.25000], [1543.21000, 1447.05000], [1542.51000, 1447.75000], [1541.82000, 1448.55000], [1540.01000, 1450.25000], [1539.51000, 1450.75000], [1538.21000, 1452.05000], [1537.01000, 1453.05000], [1535.92000, 1454.05000], [1534.71000, 1455.05000], [1533.92000, 1455.66000], [1533.92000, 1455.66000], [1533.01000, 1456.16000], [1532.21000, 1456.75000], [1531.32000, 1457.25000], [1530.01000, 1458.05000], [1529.21000, 1458.55000], [1527.01000, 1459.86000], [1526.11000, 1460.25000], [1526.11000, 1460.25000], [1525.21000, 1460.75000], [1522.92000, 1461.86000], [1520.61000, 1462.86000], [1518.32000, 1463.86000], [1517.82000, 1464.16000], [1512.01000, 1466.45000], [1507.51000, 1467.86000], [1506.92000, 1471.05000], [1504.71000, 1468.55000], [1499.32000, 1469.75000], [1492.42000, 1471.05000], [1490.01000, 1471.36000], [1487.01000, 1471.75000], [1485.61000, 1471.95000], [1484.01000, 1472.16000], [1481.01000, 1472.45000], [1478.61000, 1472.66000], [1478.01000, 1472.66000], [1475.01000, 1472.86000], [1471.92000, 1472.95000], [1468.92000, 1472.95000], [1468.92000, 1472.95000], [1465.82000, 1472.95000], [1462.82000, 1472.95000], [1459.82000, 1472.95000], [1459.21000, 1472.95000], [1439.71000, 1471.95000], [1427.21000, 1470.75000], [1414.71000, 1469.25000], [1403.21000, 1467.95000], [1401.42000, 1470.75000], [1400.32000, 1467.55000], [1345.51000, 1459.86000], [1289.42000, 1451.36000], [1210.32000, 1438.16000], [1208.42000, 1440.86000], [1207.51000, 1437.75000], [1193.82000, 1435.66000], [1192.01000, 1438.36000], [1190.92000, 1435.25000], [1164.71000, 1431.95000]]"
L0005,s000021,M0005,"[[5971.63000, 404.17000], [5971.63000, 322.27000], [5795.53000, 322.27000], [5795.53000, 404.17000], [5971.63000, 404.17000]]"
